                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    153,                 1.0401,                0.87648,                 1.3447,                0.73053,                0.58343,                0.63611,                0.42193,                 1.3019,                 1.0881,                 1.5459,              0.0005051,              0.0005051,              0.0005051
                    154,                 1.0334,                0.88467,                 1.3445,                0.72353,                0.57978,                0.63536,                0.41968,                  1.294,                  1.078,                 1.5274,              0.0004952,              0.0004952,              0.0004952
                    155,                 1.0305,                0.86955,                 1.3405,                0.76955,                 0.5408,                0.62587,                0.41541,                 1.2926,                 1.0769,                 1.5232,              0.0004853,              0.0004853,              0.0004853
                    156,                 1.0288,                0.86532,                 1.3425,                0.72759,                0.58233,                0.63423,                0.41861,                 1.3047,                  1.082,                 1.5356,              0.0004754,              0.0004754,              0.0004754
                    157,                 1.0339,                0.86616,                 1.3378,                0.72876,                0.57491,                0.63215,                0.41823,                 1.2948,                 1.0879,                 1.5292,              0.0004655,              0.0004655,              0.0004655
                    158,                 1.0333,                0.87014,                 1.3483,                0.74726,                0.56029,                0.62272,                0.41208,                 1.3147,                    1.1,                 1.5454,              0.0004556,              0.0004556,              0.0004556
                    159,                 1.0184,                0.86214,                 1.3322,                0.77853,                0.54811,                 0.6255,                0.41421,                 1.3037,                 1.1052,                 1.5469,              0.0004457,              0.0004457,              0.0004457
                    160,                 1.0165,                0.85862,                 1.3311,                0.76559,                0.54933,                0.62372,                 0.4149,                 1.3015,                 1.1017,                 1.5277,              0.0004358,              0.0004358,              0.0004358
                    161,                 1.0023,                0.84692,                 1.3233,                0.74068,                0.56706,                0.62933,                0.41364,                 1.2962,                 1.1098,                 1.5364,              0.0004259,              0.0004259,              0.0004259
                    162,                 1.0154,                0.86384,                 1.3348,                0.73069,                0.56882,                0.62827,                0.41584,                 1.2903,                 1.0961,                  1.532,               0.000416,               0.000416,               0.000416
                    163,                 1.0025,                0.84305,                  1.325,                0.75741,                0.55786,                0.62708,                0.41421,                  1.301,                 1.0898,                 1.5487,              0.0004061,              0.0004061,              0.0004061
                    164,                 1.0098,                0.83615,                 1.3188,                0.76117,                0.55786,                0.63403,                0.41632,                 1.3023,                 1.0833,                 1.5408,              0.0003962,              0.0003962,              0.0003962
                    165,                 1.0197,                0.84198,                 1.3252,                0.76969,                0.54546,                0.62741,                0.41695,                 1.2921,                 1.0932,                 1.5316,              0.0003863,              0.0003863,              0.0003863
                    166,                 1.0067,                0.84576,                  1.326,                0.73993,                 0.5676,                0.62859,                0.41545,                 1.2991,                 1.1025,                 1.5343,              0.0003764,              0.0003764,              0.0003764
                    167,                0.98694,                0.82778,                 1.3098,                0.74053,                0.55907,                0.63004,                0.41697,                 1.2999,                 1.1002,                 1.5331,              0.0003665,              0.0003665,              0.0003665
                    168,                 1.0032,                0.83027,                 1.3171,                0.73747,                0.57141,                0.63036,                0.41629,                  1.311,                 1.0934,                 1.5422,              0.0003566,              0.0003566,              0.0003566
                    169,                 1.0064,                 0.8325,                 1.3172,                0.74323,                0.57004,                0.63221,                0.41848,                 1.3129,                 1.0773,                 1.5397,              0.0003467,              0.0003467,              0.0003467
                    170,                0.99984,                 0.8325,                 1.3176,                0.72921,                0.56744,                0.62806,                0.41532,                  1.298,                 1.0798,                 1.5356,              0.0003368,              0.0003368,              0.0003368
                    171,                 1.0003,                0.82725,                 1.3208,                0.73379,                0.56406,                0.63222,                0.42029,                  1.296,                 1.0761,                 1.5361,              0.0003269,              0.0003269,              0.0003269
                    172,                0.99608,                0.82118,                 1.3083,                0.72343,                0.57125,                0.62818,                0.41505,                  1.304,                 1.0744,                 1.5447,               0.000317,               0.000317,               0.000317
                    173,                0.98421,                0.82708,                 1.3086,                0.74563,                0.57369,                0.63005,                0.41707,                 1.2968,                   1.08,                 1.5345,              0.0003071,              0.0003071,              0.0003071
                    174,                0.99816,                 0.8281,                  1.312,                0.71288,                0.58222,                0.63061,                0.41615,                 1.3091,                 1.0884,                 1.5407,              0.0002972,              0.0002972,              0.0002972
                    175,                0.99763,                0.82961,                  1.305,                0.72599,                0.56516,                0.61942,                 0.4129,                 1.3059,                 1.0928,                 1.5365,              0.0002873,              0.0002873,              0.0002873
                    176,                0.98668,                0.82168,                 1.3036,                0.71908,                0.57978,                0.62478,                0.41205,                 1.3169,                 1.1044,                  1.553,              0.0002774,              0.0002774,              0.0002774
                    177,                0.98024,                0.81107,                 1.3064,                0.72147,                0.59315,                0.62598,                0.41735,                 1.3028,                 1.1008,                  1.535,              0.0002675,              0.0002675,              0.0002675
                    178,                 1.0073,                0.82008,                 1.3159,                0.73046,                0.57978,                0.62631,                0.41439,                 1.3019,                 1.0844,                 1.5395,              0.0002576,              0.0002576,              0.0002576
                    179,                0.98739,                0.81006,                 1.3007,                0.73155,                0.57421,                0.62436,                0.41245,                 1.3073,                 1.1081,                 1.5452,              0.0002477,              0.0002477,              0.0002477
                    180,                0.98779,                0.81259,                 1.3001,                0.75817,                0.57125,                0.62811,                0.41582,                  1.301,                 1.0931,                   1.54,              0.0002378,              0.0002378,              0.0002378
                    181,                0.97996,                0.79719,                 1.2906,                  0.737,                0.57342,                0.62247,                0.41237,                 1.3028,                 1.0998,                 1.5424,              0.0002279,              0.0002279,              0.0002279
                    182,                0.98366,                0.80991,                 1.2966,                0.72932,                0.57734,                0.63009,                0.41663,                 1.3021,                 1.0835,                 1.5403,               0.000218,               0.000218,               0.000218
                    183,                0.98293,                0.80675,                 1.3046,                 0.7445,                0.56029,                  0.625,                0.41543,                 1.3034,                 1.0862,                 1.5418,              0.0002081,              0.0002081,              0.0002081
                    184,                0.97748,                 0.8029,                 1.2947,                0.76726,                 0.5501,                0.62339,                0.41557,                 1.3041,                 1.0928,                 1.5414,              0.0001982,              0.0001982,              0.0001982
                    185,                0.96912,                0.80154,                 1.2952,                0.76369,                0.54568,                0.62774,                 0.4163,                 1.3042,                 1.0956,                 1.5349,              0.0001883,              0.0001883,              0.0001883
                    186,                0.96201,                0.79896,                 1.2952,                0.73769,                0.56863,                 0.6257,                 0.4153,                 1.2941,                 1.0982,                 1.5359,              0.0001784,              0.0001784,              0.0001784
                    187,                0.96573,                0.80192,                 1.2865,                0.72332,                  0.581,                0.62542,                0.41432,                 1.3052,                  1.097,                  1.542,              0.0001685,              0.0001685,              0.0001685
                    188,                0.98494,                0.80228,                 1.2878,                0.72156,                0.57734,                0.62578,                0.41597,                 1.3054,                 1.0964,                 1.5425,              0.0001586,              0.0001586,              0.0001586
                    189,                0.97842,                0.79587,                 1.2988,                0.72298,                0.57856,                0.62724,                0.41659,                 1.3061,                 1.0955,                 1.5454,              0.0001487,              0.0001487,              0.0001487
                    190,                0.96912,                0.78646,                 1.2871,                0.72146,                0.57978,                0.62942,                0.41563,                 1.2984,                 1.0995,                 1.5365,              0.0001388,              0.0001388,              0.0001388
                    191,                0.99366,                 0.8033,                 1.2888,                0.73257,                0.55786,                0.62231,                0.41458,                  1.306,                 1.0957,                  1.551,              0.0001289,              0.0001289,              0.0001289
                    192,                0.97079,                0.76419,                 1.2828,                 0.7662,                0.54687,                0.62638,                0.41372,                 1.3044,                 1.0939,                 1.5518,               0.000119,               0.000119,               0.000119
                    193,                0.94776,                0.73853,                 1.2574,                0.74216,                0.55786,                 0.6261,                0.41424,                 1.3069,                 1.0957,                 1.5494,              0.0001091,              0.0001091,              0.0001091
                    194,                0.94758,                0.73737,                 1.2583,                0.71556,                0.56516,                 0.6261,                0.41587,                 1.3033,                 1.0904,                 1.5424,               9.92e-05,               9.92e-05,               9.92e-05
                    195,                0.94438,                0.72834,                 1.2508,                0.72061,                0.57613,                0.62556,                 0.4155,                 1.3051,                 1.0923,                 1.5437,               8.93e-05,               8.93e-05,               8.93e-05
                    196,                0.94828,                0.72524,                 1.2533,                0.72952,                0.57247,                 0.6252,                0.41375,                 1.3035,                 1.0965,                 1.5401,               7.94e-05,               7.94e-05,               7.94e-05
                    197,                0.94034,                0.71737,                 1.2519,                0.73401,                0.57369,                0.62629,                0.41474,                 1.2981,                 1.1045,                 1.5447,               6.95e-05,               6.95e-05,               6.95e-05
                    198,                 0.9275,                0.71819,                 1.2421,                0.73505,                0.56431,                0.62309,                0.41456,                 1.2963,                 1.1002,                 1.5417,               5.96e-05,               5.96e-05,               5.96e-05
                    199,                0.93347,                0.70611,                 1.2547,                0.72348,                0.57125,                0.62614,                0.41485,                 1.2962,                 1.1034,                 1.5417,               4.97e-05,               4.97e-05,               4.97e-05
                    200,                0.92986,                0.69789,                 1.2399,                0.72651,                0.56882,                0.62881,                0.41741,                 1.2995,                 1.0956,                 1.5424,               3.98e-05,               3.98e-05,               3.98e-05
